ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
30104,Mt. Gox finds 200000 bitcoins — about $114M,http://www.theolympian.com/2014/03/22/3047442/mt-gox-finds-200000-bitcoins-about.html,The Olympian,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.theolympian.com,1395508575052
30105,200000 bitcoins reappear,http://www.journalgazette.net/article/20140322/BIZ/303229943/1031/BIZ,Fort Wayne Journal Gazette,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.journalgazette.net,1395508575245
30106,Business update: Mt. Gox finds 200000 missing bitcoins,http://www.bentoneveningnews.com/article/20140321/NEWS/140329759/-1/Columns,Benton Evening News,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.bentoneveningnews.com,1395508575422
30107,Mt Gox finds almost 200000 missing bitcoins,http://www.todayonline.com/tech/mt-gox-finds-almost-200000-missing-bitcoins,TODAYonline,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.todayonline.com,1395508575688
30108,Mt. Gox says it has found 200000 bitcoins worth about $114 million,http://www.bostonglobe.com/business/2014/03/21/gox-says-has-found-bitcoins-worth-about-million/jMsSZsw10sBrHBGNcSvocO/story.html,Boston Globe,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.bostonglobe.com,1395508575892
30109,Mt. Gox finds missing bitcoins,http://www.rep-am.com/articles/2014/03/22/business/792593.txt,Waterbury Republican American,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.rep-am.com,1395508576085
30110,Failed MtGox exchange finds 200000 Bitcoins in old wallet,http://thefrontierpost.com/article/83839/Failed-MtGox-exchange-finds-200000-Bitcoins-in-old-wallet/,Frontier Post,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,thefrontierpost.com,1395508576285
30111,"They were in an ""old-format wallet""",http://www.dailytech.com/Mt+Gox+Finds+200000+of+the+Missing+850000+Bitcoins/article34565c.htm,DailyTech,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.dailytech.com,1395508576554
30112,Mt. Gox says it found 200K missing bitcoins,http://triblive.com/business/headlines/5810312-74/bitcoins-missing-bankruptcy,Tribune-Review,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,triblive.com,1395508576771
30113,"MtGox: That missing £70m of bitcoin? Er, here it is",http://www.theguardian.com/technology/2014/mar/21/mtgox-missing-70m-bitcoin,The Guardian,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.theguardian.com,1395508576973
30114,MtGox finds 200000 of its missing bitcoins,http://www.afterdawn.com/news/article.cfm/2014/03/22/mtgox_finds_200_000_of_its_missing_bitcoins,Afterdawn.com,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.afterdawn.com,1395508577175
30115,MtGox discovers 200000 Bitcoins in old wallet,http://www.digitalspy.co.uk/tech/news/a559262/mtgox-discovers-200000-bitcoins-in-old-wallet.html,Digital Spy UK,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.digitalspy.co.uk,1395508577653
30116,MtGox finds 200000 bitcoins in old wallet,http://www.omantribune.com/index.php\?page=news&amp;id=164079&amp;heading=Business,Oman Tribune,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.omantribune.com,1395508577878
30117,Missing bitcoins turn up - $116 million worth,http://www.sfgate.com/politics/joegarofoli/article/Missing-bitcoins-turn-up-116-million-worth-5339353.php,SFGate,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.sfgate.com,1395508578055
30118,Mt Gox finds 200000 'forgotten' bitcoins,http://www.brisbanetimes.com.au/it-pro/business-it/mt-gox-finds-200000-forgotten-bitcoins-20140322-hvlip.html,Brisbane Times,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.brisbanetimes.com.au,1395508578248
30119,Mt Gox says 200000 of total missing Bitcoins in old virtual wallets,http://www.lawyerherald.com/articles/5063/20140321/mt-gox-says-200-000-of-total-missing-bitcoins-in-old-virtual-wallets.htm,Lawyer Herald,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.lawyerherald.com,1395508578466
30120,Mt.Gox finds $115m of its missing bitcoins in wallet,http://www.thetimes.co.uk/tto/business/industries/banking/article4040375.ece,The Times \(subscription\),b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.thetimes.co.uk,1395508578735
30121,Mt. Gox finds nearly a quarter of missing Bitcoins,http://www.usatoday.com/story/tech/2014/03/20/mt-gox-bitcoin/6679951/,USA TODAY,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.usatoday.com,1395508578928
30122,Mt. Gox claims to find 200000 bitcoins in old wallet,http://www.examiner.com/article/mt-gox-claims-to-find-200-000-bitcoins-old-wallet,Examiner.com,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.examiner.com,1395508579104
30123,"MtGox finds 200000 bitcoins in an old wallet, should look for more wallets",http://technofyi.com/2014/03/21/mtgox-finds-200000-bitcoins-old-wallet-look-wallets/,Techno FYI,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,technofyi.com,1395508579281
30124,Mt. Gox reclaims $100 million user Bitcoins after robbery,http://usfinancepost.com/mt-gox-reclaims-100-million-user-bitcoins-after-robbery-15477.html,USFinancePost,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,usfinancepost.com,1395508579501
30125,Bitcoin exchange Mt. Gox finds $119 million in missing bitcoins,http://www.wskg.org/pbs/bitcoin-exchange-mt-gox-finds-119-million-missing-bitcoins,WSKG.org,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.wskg.org,1395508579853
30126,Virtual reality: Mt. Gox finds 2 lakh Bitcoins in 'forgotten' wallet,http://indianexpress.com/article/business/business-others/virtual-reality-mt-gox-finds-2-lakh-bitcoins-in-forgotten-wallet/,Indian Express,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,indianexpress.com,1395508580004
30127,Bankrupt bitcoin exchange Mt. Gox finds 200000 missing bitcoins,http://www.therecord.com/news-story/4425716-bankrupt-bitcoin-exchange-mt-gox-finds-200-000-missing-bitcoins/,Waterloo Record,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.therecord.com,1395508580197
30128,Developers modify Bitcoin software to resolve transaction flaws,http://www.vcpost.com/articles/22796/20140321/developers-modify-bitcoin-software-to-resolve-transaction-flaws.htm,Venture Capital Post,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.vcpost.com,1395508580407
30129,UPDATE 1-Mt. Gox says it found 200000 bitcoins in 'forgotten' wallet,http://in.reuters.com/article/2014/03/21/bitcoin-mtgox-wallet-idINL2N0MI1HN20140321,Reuters,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,in.reuters.com,1395508580667
30130,"Mt. Gox ""Discovers"" 200000 Bitcoins – What Else Are They Hiding?",http://moneymorning.com/2014/03/21/mt-gox-discovers-200000-bitcoins-else-hiding/,Money Morning,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,moneymorning.com,1395508580859
30131,MtGox exchange finds 200‚000 Bitcoins,http://www.thehimalayantimes.com/fullNews.php\?headline=MtGox+exchange+finds+200%26sbquo%3B000+Bitcoins+&amp;NewsID=409376,Himalayan Times,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.thehimalayantimes.com,1395508581070
30132,Fumbling Mt. Gox CEO found 200000 lost bitcoins in his own wallet,http://upstart.bizjournals.com/money/loot/2014/03/21/mt-gox-finds-200000-bitcoins-in-wallet.html,Upstart,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,upstart.bizjournals.com,1395508581462
30133,Missing 200000 bitcoins found by bankrupt Mt. Gox in electronic wallets,http://www.nydailynews.com/news/world/missing-200-000-bitcoins-found-bankrupt-mt-gox-article-1.1729332,New York Daily News,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.nydailynews.com,1395508581714
30134,Mt. Gox finds forgotten wallet with 200000 bitcoins,http://www.washingtonpost.com/news/morning-mix/wp/2014/03/21/mt-gox-finds-forgotten-wallet-with-200000-bitcoins/\?tid=pm_national_pop,Washington Post,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.washingtonpost.com,1395508581941
30135,Lost Bitcoins worth £70m found in old virtual wallet,http://www.independent.co.uk/news/world/americas/lost-bitcoins-worth-70m-found-in-old-virtual-wallet-9208880.html,The Independent,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.independent.co.uk,1395508582142
30136,What Mt. Gox's $115 Million Surprise Find Tells Bitcoin Traders,http://www.minyanville.com/trading-and-investing/currencies/articles/Bitcoin-Move-Below-2524600-Continues-sunshine/3/21/2014/id/54286\?camp=syndication&amp;medium=portals&amp;from=yahoo,Minyanville.com,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.minyanville.com,1395508582353
30137,Mt. Gox exchange says it found 200000 missing bitcoins,http://projects.registerguard.com/apf/tech/mt-gox-exchange-says-it-found-200000-missing-bitcoins/,The Register-Guard,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,projects.registerguard.com,1395508582597
30138,Bankrupt Mt. Gox finds 200000 missing bitcoins,http://www.komonews.com/news/tech/Bankrupt-Mt-Gox-finds-200000-missing-bitcoins-251451061.html,KOMO News,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.komonews.com,1395508582849
30139,Mt. Gox Finds 200000 Bitcoins in an Old File,http://www.toptechnews.com/news/Mt--Gox-Finds-200K-Bitcoins-in-Old-File/story.xhtml\?story_id=11100A7BDZ89,Top Tech News,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.toptechnews.com,1395508583043
30140,MtGox finds 200000 Bitcoins in 'forgotten' wallet,http://www.telegraph.co.uk/finance/currency/10715553/MtGox-finds-200000-Bitcoins-in-forgotten-wallet.html,Telegraph.co.uk,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.telegraph.co.uk,1395508583378
30141,Price of vehicle registration renewals to drop $25 this year,http://www.wpbf.com/money/price-of-vehicle-registration-renewals-to-drop-25-this-year/25092790,WPBF West Palm Beach,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.wpbf.com,1395508583578
30142,Mt Gox finds 200000 bitcoins in an old storage file,http://www.ifamagazine.com/news/mt-gox-finds-200-000-bitcoins-in-an-old-storage-file-295466,IFA Magazine,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.ifamagazine.com,1395508583764
30143,Mt. Gox Bitcoin Exchange Finds $114000 in Old Digital Wallet,http://www.newsmax.com/thewire/mt-gox-bitcoin-find-wallet/2014/03/21/id/560999/,Newsmax.com,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.newsmax.com,1395508584049
30144,Mt. Gox finds $116m worth of bitcoins,http://www.mis-asia.com/tech/internet/mt-gox-finds-116m-worth-of-bitcoins/,MIS Asia,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.mis-asia.com,1395508584409
30145,Mt. Gox finds some missing bitcoins,http://www.columbiatribune.com/business/mt-gox-finds-some-missing-bitcoins/article_793d9d42-b119-11e3-afc1-10604b9f6eda.html,Columbia Daily Tribune,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.columbiatribune.com,1395508584586
30146,"With No Authorities, Mt. Gox Will Repeat Itself",http://www.equities.com/editors-desk/currencies-forex/with-no-authorities-mt-gox-will-repeat-itself,Equities.com,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.equities.com,1395508584812
30147,"Mt. Gox Finds 200000 'Forgotten' Bitcoins, Worth $114 Million",http://www.autoworldnews.com/articles/6692/20140321/mt-gox-finds-200-000-forgotten-bitcoins-worth-114-million.htm,Auto World News,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.autoworldnews.com,1395508585248
30148,Mt. Gox Discovers 200000 Lost Bitcoins In 'Old Format' Wallets,http://www.designntrend.com/articles/11956/20140321/mt-gox-discovers-lost-bitcoins-old-format-wallets.htm,Design \& Trend,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.designntrend.com,1395508585441
30149,Bitcoin software update fixes transaction ID malleability bugs,http://www.net-security.org/secworld.php\?id=16556,Help Net Security,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.net-security.org,1395508585634
30150,Failed MtGox finds 200000 Bitcoins,http://www.chinapost.com.tw/business/asia/japan/2014/03/22/403381/Failed-MtGox.htm,China Post,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.chinapost.com.tw,1395508585908
30151,Mt. Gox has found 200000 bitcoins worth around $114 million,http://www.menafn.com/14250b29-a30f-49f9-bebc-9c8f9a5d7353/Mt-Gox-has-found-200000-bitcoins-worth-around-USD114-million\?src=main,MENAFN.COM,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.menafn.com,1395508586129
30152,Mt. Gox Recovers 200000 Missing Bitcoins,http://www.bloomberg.com/video/mt-gox-recovers-200-000-missing-bitcoins-_FB3fr2pR2aF8vyz~6_TcA.html,Bloomberg,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.bloomberg.com,1395508586364
30153,Mt. Gox finds 200000 missing bitcoins in an old-format virtual wallet,http://www.techspot.com/news/56081-mt-gox-finds-200000-missing-bitcoins-in-an-old-format-virtual-wallet.html,TechSpot,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.techspot.com,1395508586557
30154,Mt. Gox finds 200000 bitcoins in “old-format wallet”,http://blog.seattlepi.com/techchron/2014/03/21/mt-gox-finds-200000-bitcoins-in-old-format-wallet/,seattlepi.com \(blog\),b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,blog.seattlepi.com,1395508586759
30155,Mt Gox discovers 200000 'forgotten' bitcoins after filing,http://www.shanghaidaily.com/business/finance/Mt-Gox-discovers-200000-forgotten-bitcoins-after-filing/shdaily.shtml,Shanghai Daily \(subscription\),b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.shanghaidaily.com,1395508587086
30156,Whoops! Failed Exchange Mt. Gox Finds 200000 Bitcoins In 'Forgotten' Wallet,http://readwrite.com/2014/03/21/mt-gox-forgotten-wallet-found-bitcoin\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+readwriteweb%2Fhack+(ReadWriteHack),ReadWrite,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,readwrite.com,1395508587285
30157,Bankrupt virtual currency exchange Mt. Gox finds $200K in missing bitcoins,http://www.theprovince.com/business/Bankrupt+virtual+currency+exchange+finds+200K+missing/9646262/story.html,The Province,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.theprovince.com,1395508587513
30158,Mt. Gox finds 200K 'forgotten' Bitcoins in couch cushions,http://techreport.com/news/26207/mt-gox-finds-200k-forgotten-bitcoins-in-couch-cushions,"The Tech Report, LLC",b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,techreport.com,1395508587790
30159,Mt. Gox bitcoin exchange stumbles on millions in virtual currency,http://o.canada.com/technology/techbiz/mt-gox-bitcoins-found-415223/,Canada.com,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,o.canada.com,1395508588150
30160,This week in Bitcoin: MtGox finds some of its missing bitcoins,http://gigaom.com/2014/03/21/this-week-in-bitcoin-mtgox-finds-some-of-its-missing-bitcoins/,GigaOM,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,gigaom.com,1395508588402
30161,"About 200000 Mt. Gox Bitcoins, $115 million, found in old-format wallet",http://www.scmagazine.com/about-200000-mt-gox-bitcoins-115-million-found-in-old-format-wallet/article/339243/,SC Magazine,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.scmagazine.com,1395508588686
30162,Mt. Gox finds 200K missing bitcoins,http://www.atmmarketplace.com/article/229851/Mt-Gox-finds-200K-missing-bitcoins,ATM marketplace.com \(press release\),b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.atmmarketplace.com,1395508589013
30163,"Mt. Gox Bitcoin News: Company Finds 200000 Bitcoins In Old Wallet, Worth  ...",http://www.gamenguide.com/articles/10024/20140321/mt-gox-bitcoin-news-company-finds-200-000-bitcoins-in-old-wallet-worth-116-million.htm,Gamenguide,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.gamenguide.com,1395508589172
30164,"What a Surprise, Mt. Gox Suddenly Finds 200000 of the Missing Bitcoins in  ...",http://www.slyck.com/story2359_What_a_Surprise_Mt_Gox_Suddenly_Finds_200000_of_the_Missing_Bitcoins_in_Forgotten_Wallet,Slyck,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.slyck.com,1395508589358
30165,BTC/USD: MtGox finds quarter of missing bitcoins in old wallet,http://invezz.com/news/forex/9844-btc-usd-mtgox-finds-quarter-of-missing-bitcoins-in-old-wallet,iNVEZZ,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,invezz.com,1395508589542
30166,200000 bitcoins found in 'forgotten wallet': Mt. Gox,http://www.taipeitimes.com/News/biz/archives/2014/03/22/2003586238,Taipei Times,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.taipeitimes.com,1395508589769
30167,Bankrupt Mt. Gox finds 200000 of its missing bitcoins,http://www.vancouversun.com/business/technology/Bankrupt+finds+million+worth+missing+bitcoins/9643735/story.html,Vancouver Sun,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.vancouversun.com,1395508590079
30168,Mt. Gox finds 200000 missing bitcoins in old wallets,http://www.thestar.com/business/2014/03/21/mt_gox_finds_200000_missing_bitcoins_in_old_wallets.html,Toronto Star,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.thestar.com,1395508590297
30169,"Mt. Gox, Which Desperately Needs Money, Magically Found Millions Under The  ...",http://www.uproxx.com/technology/2014/03/mt-gox-needs-money-magically-finds-millions/,Uproxx,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.uproxx.com,1395508590499
30170,"MtGox Finds 200000 Lost Bitcoins, Updates Software Vulnerabilities",http://socialtimes.com/mtgox-finds-200000-lost-bitcoins-updates-software-vulnerabilites_b145369,Social Times \(blog\),b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,socialtimes.com,1395508590992
30171,Some missing bitcoins are found,http://www.rep-am.com/news/world/doc532c5cfa143ca251754393.txt,Waterbury Republican American,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.rep-am.com,1395508591219
30172,Found wallet at Mt Gox turns up 200000 missing Bitcoins,http://www.theinquirer.net/inquirer/news/2335675/found-wallet-at-mt-gox-turns-up-200-000-missing-bitcoins,Inquirer,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.theinquirer.net,1395508591420
30173,Developers fix Bitcoin software to prevent the next Mt. Gox,http://venturebeat.com/2014/03/21/developers-fix-bitcoin-software-to-prevent-the-next-mt-gox/,VentureBeat,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,venturebeat.com,1395508591597
30174,"Bitcoin Continues Slide, MtGox Finds 200000 Bitcoins",http://www.forexnews.com/blog/2014/03/21/bitcoin-continue-slide-mtgox-finds-200000-bitcoins/,Forex Market \(blog\),b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.forexnews.com,1395508592124
30175,"Mt. Gox suddenly finds 200000 missing bitcoins, worth over $115M",http://arstechnica.com/tech-policy/2014/03/mt-gox-suddenly-finds-200000-of-missing-bitcoins-worth-over-115m/,Ars Technica,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,arstechnica.com,1395508592326
30176,Mt. Gox magically finds 200000 Bitcoins,http://www.geek.com/news/mt-gox-magically-finds-200000-bitcoins-1588646/,Geek,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.geek.com,1395508592528
30177,"Oh, here they are: Mt Gox finds 200000 missing bitcoins",http://www.cbsnews.com/news/mt-gox-finds-200000-missing-bitcoins/,CBS News,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.cbsnews.com,1395508592720
30178,"Mt. Gox Says It Found 200000 Bitcoins In Old 'Forgotten' Wallet, Creditors  ...",http://www.hngn.com/articles/27068/20140321/mt-gox-found-200-000-bitcoins-old-forgotten-wallet-creditors.htm,Headlines \& Global News,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.hngn.com,1395508593081
30179,MtGox finds 200000 lost bitcoins worth USD116 million,http://www.vcpost.com/articles/22779/20140321/mtgox-found-lost-bitcoins.htm,Venture Capital Post,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.vcpost.com,1395508593290
30180,Mt Gox finds 200000 'forgotten' bitcoins after bankruptcy filing,http://www.scmp.com/news/world/article/1454300/mt-gox-finds-200000-forgotten-bitcoins-after-bankruptcy-filing,South China Morning Post,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.scmp.com,1395508593501
30181,Mt Gox CEO Admits Finding 200000 Bitcoin in Forgotten Wallet,http://www.escapistmagazine.com/news/view/133125-Mt-Gox-CEO-Admits-Finding-200-000-Bitcoin-in-Forgotten-Wallet,The Escapist,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,www.escapistmagazine.com,1395508593760
30182,How Do You Lose a 'Wallet' with $115 Million? Ask Mt. Gox,http://ecreditdaily.com/2014/03/lose-wallet-115-million-mt-gox/,eCreditDaily.com,b,d4Ctvi87pUp0TVMwcVQTazB5nrbsM,ecreditdaily.com,1395508593937
